"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Attendance","HS","AS","HST","AST","HHW","AHW","HC","AC","HF","AF","HO","AO","HY","AY","HR","AR"
"D1","01/09/12","Werder Bremen","Hamburg",2,0,"H",0,0,"D",0,16,11,9,4,0,0,7,5,7,20,0,0,0,1,0,0
"D1","02/09/12","Bayern Munich","Stuttgart",6,1,"H",3,1,"H",0,16,7,13,4,0,0,5,3,13,8,0,0,1,1,0,1
"D1","02/09/12","Wolfsburg","Hannover",0,4,"A",0,2,"A",0,5,16,1,7,0,0,0,3,24,20,0,0,2,1,1,0
"D1","14/09/12","Augsburg","Wolfsburg",0,0,"D",0,0,"D",0,7,11,2,4,0,0,5,3,14,25,0,0,1,2,0,0
"D1","15/09/12","Bayern Munich","Mainz",3,1,"H",2,0,"H",0,21,7,9,1,0,0,10,2,12,18,0,0,1,2,0,0
"D1","15/09/12","Dortmund","Leverkusen",3,0,"H",2,0,"H",0,14,6,7,2,0,0,9,2,10,14,0,0,1,2,0,0
"D1","15/09/12","Greuther Furth","Schalke 04",0,2,"A",0,0,"D",0,9,10,0,4,0,0,5,4,18,14,0,0,2,0,0,0
"D1","15/09/12","Hannover","Werder Bremen",3,2,"H",2,1,"H",0,13,11,5,4,0,0,7,4,19,19,0,0,3,3,1,0
"D1","15/09/12","M'gladbach","Nurnberg",2,3,"A",1,2,"A",0,14,11,6,3,0,0,5,6,12,17,0,0,2,2,0,0
"D1","15/09/12","Stuttgart","Fortuna Dusseldorf",0,0,"D",0,0,"D",0,10,6,3,2,0,0,7,4,19,13,0,0,1,0,0,0
"D1","16/09/12","Ein Frankfurt","Hamburg",3,2,"H",2,1,"H",0,17,14,6,7,0,0,7,6,15,19,0,0,0,1,0,1
"D1","16/09/12","Freiburg","Hoffenheim",5,3,"H",2,1,"H",0,23,9,9,5,0,0,11,2,11,18,0,0,2,5,0,0
"D1","21/09/12","Nurnberg","Ein Frankfurt",1,2,"A",0,1,"A",0,14,12,5,5,0,0,8,5,9,17,0,0,1,3,0,0
"D1","22/09/12","Fortuna Dusseldorf","Freiburg",0,0,"D",0,0,"D",0,11,11,2,3,0,0,3,6,13,17,0,0,2,2,0,0
"D1","22/09/12","Hamburg","Dortmund",3,2,"H",1,0,"H",0,7,28,3,12,0,0,2,10,20,11,0,0,3,1,0,0
"D1","22/09/12","Mainz","Augsburg",2,0,"H",2,0,"H",0,11,11,5,3,0,0,4,6,23,17,0,0,0,2,0,0
"D1","22/09/12","Schalke 04","Bayern Munich",0,2,"A",0,0,"D",0,14,13,5,5,0,0,2,3,14,18,0,0,2,0,0,0
"D1","22/09/12","Wolfsburg","Greuther Furth",1,1,"D",1,1,"D",0,12,8,5,1,0,0,7,2,20,22,0,0,0,2,0,0
"D1","23/09/12","Hoffenheim","Hannover",3,1,"H",1,1,"D",0,16,5,6,2,0,0,8,2,13,18,0,0,3,2,0,0
"D1","23/09/12","Leverkusen","M'gladbach",1,1,"D",1,1,"D",0,31,5,9,1,0,0,10,3,13,12,0,0,0,4,0,0
"D1","23/09/12","Werder Bremen","Stuttgart",2,2,"D",2,0,"H",0,11,13,6,2,0,0,6,7,17,13,0,0,4,0,1,1
"D1","25/09/12","Bayern Munich","Wolfsburg",3,0,"H",1,0,"H",0,25,4,13,1,0,0,10,2,15,18,0,0,1,1,0,0
"D1","25/09/12","Ein Frankfurt","Dortmund",3,3,"D",0,2,"A",0,14,9,5,7,0,0,6,4,13,15,0,0,2,1,0,0
"D1","25/09/12","Greuther Furth","Fortuna Dusseldorf",0,2,"A",0,2,"A",0,11,10,3,5,0,0,4,2,22,15,0,0,2,2,0,0
"D1","25/09/12","Schalke 04","Mainz",3,0,"H",1,0,"H",0,16,10,9,3,0,0,7,3,10,11,0,0,2,2,0,0
"D1","26/09/12","Augsburg","Leverkusen",1,3,"A",0,3,"A",0,11,12,6,6,0,0,3,2,9,17,0,0,1,3,0,0
"D1","26/09/12","Freiburg","Werder Bremen",1,2,"A",1,0,"H",0,18,5,7,3,0,0,7,2,15,24,0,0,2,4,0,0
"D1","26/09/12","Hannover","Nurnberg",4,1,"H",2,0,"H",0,7,6,4,2,0,0,5,6,15,19,0,0,3,2,0,0
"D1","26/09/12","M'gladbach","Hamburg",2,2,"D",1,2,"A",0,9,18,4,4,0,0,4,5,12,19,0,0,2,1,1,0
"D1","26/09/12","Stuttgart","Hoffenheim",0,3,"A",0,1,"A",0,8,16,3,10,0,0,4,5,18,15,0,0,2,2,0,0
"D1","28/09/12","Fortuna Dusseldorf","Schalke 04",2,2,"D",0,2,"A",0,7,14,2,6,0,0,4,4,10,9,0,0,1,1,0,0
"D1","29/09/12","Dortmund","M'gladbach",5,0,"H",2,0,"H",0,17,9,8,3,0,0,10,5,10,8,0,0,0,1,0,0
"D1","29/09/12","Hamburg","Hannover",1,0,"H",1,0,"H",0,10,14,4,5,0,0,2,8,25,12,0,0,3,1,0,0
"D1","29/09/12","Hoffenheim","Augsburg",0,0,"D",0,0,"D",0,9,5,2,2,0,0,6,2,19,16,0,0,2,1,1,0
"D1","29/09/12","Leverkusen","Greuther Furth",2,0,"H",0,0,"D",0,13,7,7,1,0,0,7,2,15,14,0,0,1,1,0,0
"D1","29/09/12","Nurnberg","Stuttgart",0,2,"A",0,1,"A",0,13,9,3,5,0,0,9,3,19,28,0,0,0,2,0,0
"D1","29/09/12","Werder Bremen","Bayern Munich",0,2,"A",0,0,"D",0,8,19,2,5,0,0,2,6,14,17,0,0,2,2,0,0
"D1","30/09/12","Ein Frankfurt","Freiburg",2,1,"H",0,0,"D",0,8,12,4,5,0,0,6,6,17,17,0,0,1,3,0,1
"D1","30/09/12","Wolfsburg","Mainz",0,2,"A",0,2,"A",0,19,7,5,3,0,0,11,2,18,18,0,0,3,3,0,0
"D1","05/10/12","Augsburg","Werder Bremen",3,1,"H",2,1,"H",0,12,15,4,5,0,0,3,3,17,14,0,0,2,1,0,0
"D1","06/10/12","Bayern Munich","Hoffenheim",2,0,"H",1,0,"H",0,13,4,2,1,0,0,8,1,14,20,0,0,0,3,0,0
"D1","06/10/12","Freiburg","Nurnberg",3,0,"H",1,0,"H",0,18,11,7,4,0,0,3,9,17,17,0,0,3,3,0,0
"D1","06/10/12","Greuther Furth","Hamburg",0,1,"A",0,1,"A",0,12,8,2,4,0,0,6,1,22,24,0,0,4,2,0,0
"D1","06/10/12","Mainz","Fortuna Dusseldorf",1,0,"H",0,0,"D",0,13,7,3,4,0,0,2,2,22,13,0,0,4,2,0,1
"D1","06/10/12","Schalke 04","Wolfsburg",3,0,"H",1,0,"H",0,13,5,5,4,0,0,10,1,14,19,0,0,1,0,0,0
"D1","07/10/12","Hannover","Dortmund",1,1,"D",0,1,"A",0,14,12,6,3,0,0,7,3,19,17,0,0,4,0,0,0
"D1","07/10/12","M'gladbach","Ein Frankfurt",2,0,"H",2,0,"H",0,6,12,3,3,0,0,1,7,18,19,0,0,4,0,0,0
"D1","07/10/12","Stuttgart","Leverkusen",2,2,"D",1,1,"D",0,10,13,2,6,0,0,4,7,14,19,0,0,2,3,0,0
"D1","19/10/12","Hoffenheim","Greuther Furth",3,3,"D",1,1,"D",0,19,16,11,8,0,0,4,4,15,21,0,0,0,5,0,0
"D1","20/10/12","Dortmund","Schalke 04",1,2,"A",0,1,"A",0,8,7,4,4,0,0,4,5,18,14,0,0,2,3,0,0
"D1","20/10/12","Ein Frankfurt","Hannover",3,1,"H",2,1,"H",0,15,14,7,4,0,0,6,8,18,17,0,0,2,4,0,0
"D1","20/10/12","Fortuna Dusseldorf","Bayern Munich",0,5,"A",0,2,"A",0,2,24,1,14,0,0,2,6,18,13,0,0,3,1,0,0
"D1","20/10/12","Leverkusen","Mainz",2,2,"D",1,0,"H",0,14,10,8,3,0,0,5,3,8,15,0,0,4,3,0,0
"D1","20/10/12","Werder Bremen","M'gladbach",4,0,"H",2,0,"H",0,20,9,7,2,0,0,10,3,12,11,0,0,1,2,0,0
"D1","20/10/12","Wolfsburg","Freiburg",0,2,"A",0,1,"A",0,9,8,2,5,0,0,7,1,23,14,0,0,1,2,0,0
"D1","21/10/12","Hamburg","Stuttgart",0,1,"A",0,1,"A",0,18,21,8,6,0,0,3,4,21,13,0,0,0,2,0,0
"D1","21/10/12","Nurnberg","Augsburg",0,0,"D",0,0,"D",0,8,10,2,4,0,0,4,2,24,22,0,0,4,3,0,0
"D1","26/10/12","Augsburg","Hamburg",0,2,"A",0,1,"A",0,19,10,2,4,0,0,13,3,10,19,0,0,1,3,0,0
"D1","27/10/12","Fortuna Dusseldorf","Wolfsburg",1,4,"A",0,0,"D",0,6,10,2,7,0,0,1,4,19,18,0,0,1,1,1,0
"D1","27/10/12","Freiburg","Dortmund",0,2,"A",0,0,"D",0,6,17,2,6,0,0,3,7,19,18,0,0,2,3,0,0
"D1","27/10/12","Greuther Furth","Werder Bremen",1,1,"D",1,1,"D",0,10,16,3,8,0,0,4,6,24,17,0,0,3,1,0,0
"D1","27/10/12","Mainz","Hoffenheim",3,0,"H",1,0,"H",0,11,7,5,2,0,0,4,2,12,19,0,0,1,2,0,0
"D1","27/10/12","Schalke 04","Nurnberg",1,0,"H",0,0,"D",0,17,10,8,2,0,0,4,3,12,15,0,0,0,3,0,0
"D1","28/10/12","Bayern Munich","Leverkusen",1,2,"A",0,1,"A",0,23,5,6,5,0,0,14,2,15,17,0,0,3,1,0,0
"D1","28/10/12","Hannover","M'gladbach",2,3,"A",0,0,"D",0,5,14,3,9,0,0,4,7,17,15,0,0,2,1,0,0
"D1","28/10/12","Stuttgart","Ein Frankfurt",2,1,"H",1,0,"H",0,14,13,4,7,0,0,10,5,17,18,0,0,2,3,0,0
"D1","02/11/12","Ein Frankfurt","Greuther Furth",1,1,"D",1,0,"H",0,7,12,4,8,0,0,3,7,15,26,0,0,2,2,0,0
"D1","03/11/12","Dortmund","Stuttgart",0,0,"D",0,0,"D",0,20,12,7,3,0,0,9,2,9,19,0,0,0,4,0,0
"D1","03/11/12","Hamburg","Bayern Munich",0,3,"A",0,1,"A",0,7,15,3,8,0,0,2,5,17,14,0,0,2,2,0,0
"D1","03/11/12","Hannover","Augsburg",2,0,"H",1,0,"H",0,14,10,4,5,0,0,2,9,16,17,0,0,0,0,0,0
"D1","03/11/12","Hoffenheim","Schalke 04",3,2,"H",1,1,"D",0,6,23,4,10,0,0,0,5,18,12,0,0,2,3,0,0
"D1","03/11/12","M'gladbach","Freiburg",1,1,"D",0,0,"D",0,14,13,4,3,0,0,4,6,12,12,0,0,1,0,0,0
"D1","03/11/12","Nurnberg","Wolfsburg",1,0,"H",0,0,"D",0,11,3,4,2,0,0,5,4,21,16,0,0,2,3,0,0
"D1","04/11/12","Leverkusen","Fortuna Dusseldorf",3,2,"H",2,1,"H",0,18,14,10,3,0,0,7,5,13,18,0,0,0,2,1,0
"D1","04/11/12","Werder Bremen","Mainz",2,1,"H",1,0,"H",0,17,13,4,4,0,0,5,4,11,14,0,0,1,3,0,0
"D1","09/11/12","Mainz","Nurnberg",2,1,"H",2,1,"H",0,12,10,2,3,0,0,3,6,17,21,0,0,5,5,0,0
"D1","10/11/12","Augsburg","Dortmund",1,3,"A",0,1,"A",0,16,16,8,4,0,0,4,5,12,13,0,0,2,2,0,0
"D1","10/11/12","Bayern Munich","Ein Frankfurt",2,0,"H",1,0,"H",0,19,13,12,2,0,0,8,4,11,12,0,0,0,3,0,0
"D1","10/11/12","Fortuna Dusseldorf","Hoffenheim",1,1,"D",1,1,"D",0,11,4,3,1,0,0,6,1,17,18,0,0,1,1,0,1
"D1","10/11/12","Freiburg","Hamburg",0,0,"D",0,0,"D",0,16,9,3,4,0,0,9,3,19,20,0,0,2,3,0,1
"D1","10/11/12","Schalke 04","Werder Bremen",2,1,"H",0,1,"A",0,5,9,4,3,0,0,2,7,18,15,0,0,1,1,0,0
"D1","11/11/12","Greuther Furth","M'gladbach",2,4,"A",2,1,"H",0,11,10,3,7,0,0,4,4,15,13,0,0,2,0,2,0
"D1","11/11/12","Stuttgart","Hannover",2,4,"A",2,0,"H",0,13,10,8,4,0,0,10,5,21,17,0,0,2,3,0,0
"D1","11/11/12","Wolfsburg","Leverkusen",3,1,"H",3,0,"H",0,12,9,6,4,0,0,5,6,8,17,0,0,1,3,0,0
"D1","17/11/12","Dortmund","Greuther Furth",3,1,"H",3,1,"H",0,15,5,6,2,0,0,3,1,7,10,0,0,2,2,0,0
"D1","17/11/12","Ein Frankfurt","Augsburg",4,2,"H",2,1,"H",0,19,7,4,2,0,0,6,6,16,19,0,0,1,3,0,0
"D1","17/11/12","Hamburg","Mainz",1,0,"H",0,0,"D",0,10,14,4,3,0,0,8,7,20,11,0,0,2,1,0,0
"D1","17/11/12","Hannover","Freiburg",1,2,"A",1,1,"D",0,15,21,5,8,0,0,11,6,12,15,0,0,2,1,0,0
"D1","17/11/12","Leverkusen","Schalke 04",2,0,"H",1,0,"H",0,18,8,7,3,0,0,3,1,6,13,0,0,1,2,0,1
"D1","17/11/12","M'gladbach","Stuttgart",1,2,"A",1,1,"D",0,12,13,5,6,0,0,9,2,17,16,0,0,3,4,0,0
"D1","17/11/12","Nurnberg","Bayern Munich",1,1,"D",0,1,"A",0,7,7,2,4,0,0,7,8,13,25,0,0,3,2,1,0
"D1","18/11/12","Hoffenheim","Wolfsburg",1,3,"A",0,2,"A",0,25,8,7,4,0,0,10,0,12,14,0,0,2,1,0,0
"D1","18/11/12","Werder Bremen","Fortuna Dusseldorf",2,1,"H",0,1,"A",0,22,4,6,3,0,0,10,1,21,15,0,0,3,3,1,0
"D1","23/11/12","Fortuna Dusseldorf","Hamburg",2,0,"H",1,0,"H",0,11,13,3,4,0,0,3,8,18,13,0,0,2,3,0,0
"D1","24/11/12","Bayern Munich","Hannover",5,0,"H",3,0,"H",0,19,8,14,5,0,0,5,2,14,16,0,0,2,3,0,0
"D1","24/11/12","Greuther Furth","Nurnberg",0,0,"D",0,0,"D",0,5,3,1,0,0,0,6,1,23,20,0,0,2,2,1,1
"D1","24/11/12","Mainz","Dortmund",1,2,"A",1,2,"A",0,10,12,3,5,0,0,4,2,19,8,0,0,4,0,0,0
"D1","24/11/12","Schalke 04","Ein Frankfurt",1,1,"D",1,1,"D",0,18,11,4,2,0,0,9,1,12,13,0,0,1,1,0,1
"D1","24/11/12","Wolfsburg","Werder Bremen",1,1,"D",0,1,"A",0,14,12,5,2,0,0,5,7,17,16,0,0,2,2,0,1
"D1","25/11/12","Augsburg","M'gladbach",1,1,"D",1,0,"H",0,13,9,1,3,0,0,3,1,19,10,0,0,1,2,0,0
"D1","25/11/12","Freiburg","Stuttgart",3,0,"H",1,0,"H",0,26,10,11,2,0,0,10,3,12,19,0,0,2,3,0,0
"D1","25/11/12","Hoffenheim","Leverkusen",1,2,"A",0,2,"A",0,24,8,5,4,0,0,4,1,12,18,0,0,1,2,0,0
"D1","27/11/12","Dortmund","Fortuna Dusseldorf",1,1,"D",1,0,"H",0,22,5,7,1,0,0,7,2,5,16,0,0,1,1,0,1
"D1","27/11/12","Ein Frankfurt","Mainz",1,3,"A",0,2,"A",0,11,10,6,5,0,0,8,3,20,16,0,0,2,1,0,1
"D1","27/11/12","Hamburg","Schalke 04",3,1,"H",0,0,"D",0,19,20,6,8,0,0,3,7,12,9,0,0,2,1,0,0
"D1","27/11/12","Hannover","Greuther Furth",2,0,"H",1,0,"H",0,12,11,5,3,0,0,3,5,20,21,0,0,1,1,0,0
"D1","28/11/12","Freiburg","Bayern Munich",0,2,"A",0,1,"A",0,10,12,4,6,0,0,1,6,9,18,0,0,1,1,1,0
"D1","28/11/12","M'gladbach","Wolfsburg",2,0,"H",2,0,"H",0,12,17,6,6,0,0,2,8,11,16,0,0,1,2,0,0
"D1","28/11/12","Nurnberg","Hoffenheim",4,2,"H",2,1,"H",0,14,15,6,5,0,0,1,3,24,22,0,0,1,4,0,0
"D1","28/11/12","Stuttgart","Augsburg",2,1,"H",1,1,"D",0,10,16,3,8,0,0,1,5,14,17,0,0,1,1,0,0
"D1","28/11/12","Werder Bremen","Leverkusen",1,4,"A",0,1,"A",0,17,9,5,5,0,0,9,3,20,15,0,0,3,1,0,0
"D1","30/11/12","Fortuna Dusseldorf","Ein Frankfurt",4,0,"H",2,0,"H",0,13,7,6,2,0,0,5,2,9,14,0,0,2,2,0,1
"D1","01/12/12","Augsburg","Freiburg",1,1,"D",1,1,"D",0,14,10,4,3,0,0,2,2,20,16,0,0,3,4,0,0
"D1","01/12/12","Bayern Munich","Dortmund",1,1,"D",0,0,"D",0,14,12,5,5,0,0,7,5,14,17,0,0,0,0,0,0
"D1","01/12/12","Greuther Furth","Stuttgart",0,1,"A",0,1,"A",0,17,10,5,7,0,0,10,2,19,14,0,0,5,4,0,1
"D1","01/12/12","Leverkusen","Nurnberg",1,0,"H",1,0,"H",0,22,8,8,2,0,0,7,3,17,17,0,0,2,2,0,0
"D1","01/12/12","Mainz","Hannover",2,1,"H",1,1,"D",0,13,14,3,3,0,0,4,6,13,17,0,0,2,3,1,0
"D1","01/12/12","Schalke 04","M'gladbach",1,1,"D",0,0,"D",0,22,5,6,1,0,0,8,1,17,12,0,0,1,3,0,0
"D1","02/12/12","Hoffenheim","Werder Bremen",1,4,"A",0,2,"A",0,9,12,3,6,0,0,3,5,18,14,0,0,3,1,0,0
"D1","02/12/12","Wolfsburg","Hamburg",1,1,"D",0,1,"A",0,22,9,5,3,0,0,10,5,13,17,0,0,1,3,0,0
"D1","07/12/12","Hamburg","Hoffenheim",2,0,"H",1,0,"H",0,10,14,4,3,0,0,1,3,16,9,0,0,1,1,0,0
"D1","08/12/12","Augsburg","Bayern Munich",0,2,"A",0,1,"A",0,14,18,3,6,0,0,4,3,11,11,0,0,0,0,0,0
"D1","08/12/12","Dortmund","Wolfsburg",2,3,"A",1,2,"A",0,20,6,10,4,0,0,8,4,13,19,0,0,3,3,1,0
"D1","08/12/12","Ein Frankfurt","Werder Bremen",4,1,"H",0,0,"D",0,18,12,7,6,0,0,3,4,17,21,0,0,4,2,0,0
"D1","08/12/12","Freiburg","Greuther Furth",1,0,"H",1,0,"H",0,11,9,3,1,0,0,3,2,16,21,0,0,2,4,0,0
"D1","08/12/12","Nurnberg","Fortuna Dusseldorf",2,0,"H",1,0,"H",0,13,8,5,1,0,0,2,4,15,19,0,0,1,6,0,0
"D1","08/12/12","Stuttgart","Schalke 04",3,1,"H",2,1,"H",0,13,13,7,3,0,0,4,8,24,17,0,0,4,1,1,1
"D1","09/12/12","Hannover","Leverkusen",3,2,"H",1,1,"D",0,8,13,5,4,0,0,4,3,11,15,0,0,0,3,0,0
"D1","09/12/12","M'gladbach","Mainz",2,0,"H",0,0,"D",0,10,14,2,4,0,0,2,6,11,12,0,0,2,2,0,0
"D1","14/12/12","Bayern Munich","M'gladbach",1,1,"D",0,1,"A",0,26,5,10,1,0,0,14,4,13,18,0,0,1,2,0,0
"D1","15/12/12","Fortuna Dusseldorf","Hannover",2,1,"H",1,0,"H",0,10,13,5,5,0,0,5,3,10,16,0,0,2,3,0,0
"D1","15/12/12","Greuther Furth","Augsburg",1,1,"D",0,1,"A",0,12,7,7,5,0,0,4,3,18,25,0,0,0,4,1,1
"D1","15/12/12","Leverkusen","Hamburg",3,0,"H",2,0,"H",0,18,16,6,4,0,0,6,7,10,14,0,0,1,2,0,0
"D1","15/12/12","Mainz","Stuttgart",3,1,"H",0,0,"D",0,16,7,10,2,0,0,4,5,16,17,0,0,3,2,0,0
"D1","15/12/12","Schalke 04","Freiburg",1,3,"A",1,2,"A",0,16,15,4,5,0,0,11,6,17,12,0,0,1,0,1,1
"D1","15/12/12","Wolfsburg","Ein Frankfurt",0,2,"A",0,2,"A",0,7,18,3,6,0,0,3,7,23,15,0,0,2,1,1,0
"D1","16/12/12","Hoffenheim","Dortmund",1,3,"A",1,1,"D",0,9,17,1,9,0,0,1,4,19,18,0,0,1,0,0,0
"D1","16/12/12","Werder Bremen","Nurnberg",1,1,"D",0,0,"D",0,26,9,7,5,0,0,9,1,15,19,0,0,1,4,0,0
"D1","18/01/13","Schalke 04","Hannover",5,4,"H",1,0,"H",0,14,9,8,4,0,0,6,3,17,13,0,0,4,4,0,0
"D1","19/01/13","Bayern Munich","Greuther Furth",2,0,"H",1,0,"H",0,22,5,5,1,0,0,17,0,12,10,0,0,1,1,0,0
"D1","19/01/13","Hoffenheim","M'gladbach",0,0,"D",0,0,"D",0,17,12,3,1,0,0,8,4,11,18,0,0,3,2,0,0
"D1","19/01/13","Leverkusen","Ein Frankfurt",3,1,"H",2,0,"H",0,22,11,6,1,0,0,9,2,21,15,0,0,1,2,0,0
"D1","19/01/13","Mainz","Freiburg",0,0,"D",0,0,"D",0,7,12,3,1,0,0,1,5,16,22,0,0,2,2,1,0
"D1","19/01/13","Werder Bremen","Dortmund",0,5,"A",0,2,"A",0,8,15,3,9,0,0,4,3,17,11,0,0,0,2,0,0
"D1","19/01/13","Wolfsburg","Stuttgart",2,0,"H",0,0,"D",0,7,21,2,5,0,0,3,8,17,11,0,0,0,2,0,0
"D1","20/01/13","Fortuna Dusseldorf","Augsburg",2,3,"A",0,2,"A",0,15,23,4,12,0,0,6,9,9,25,0,0,1,4,0,0
"D1","20/01/13","Nurnberg","Hamburg",1,1,"D",0,0,"D",0,8,10,3,3,0,0,2,5,10,20,0,0,2,3,0,0
"D1","25/01/13","Dortmund","Nurnberg",3,0,"H",2,0,"H",0,19,7,9,4,0,0,3,3,13,8,0,0,0,0,0,0
"D1","26/01/13","Augsburg","Schalke 04",0,0,"D",0,0,"D",0,14,11,4,4,0,0,4,4,14,22,0,0,1,4,0,0
"D1","26/01/13","Ein Frankfurt","Hoffenheim",2,1,"H",1,0,"H",0,16,12,6,5,0,0,7,6,19,21,0,0,3,3,0,0
"D1","26/01/13","Freiburg","Leverkusen",0,0,"D",0,0,"D",0,13,15,4,2,0,0,3,2,12,17,0,0,1,2,0,0
"D1","26/01/13","Greuther Furth","Mainz",0,3,"A",0,0,"D",0,10,11,4,8,0,0,7,2,18,20,0,0,1,3,0,0
"D1","26/01/13","Hannover","Wolfsburg",2,1,"H",2,0,"H",0,5,25,3,10,0,0,3,5,15,13,0,0,3,2,1,0
"D1","26/01/13","M'gladbach","Fortuna Dusseldorf",2,1,"H",2,0,"H",0,9,14,4,3,0,0,5,3,17,16,0,0,1,0,0,0
"D1","27/01/13","Hamburg","Werder Bremen",3,2,"H",1,1,"D",0,9,14,4,6,0,0,3,7,19,16,0,0,2,2,0,2
"D1","27/01/13","Stuttgart","Bayern Munich",0,2,"A",0,0,"D",0,5,13,2,4,0,0,0,6,26,17,0,0,2,1,1,0
"D1","01/02/13","Werder Bremen","Hannover",2,0,"H",0,0,"D",0,30,6,14,3,0,0,10,0,10,9,0,0,0,3,0,0
"D1","02/02/13","Fortuna Dusseldorf","Stuttgart",3,1,"H",2,0,"H",0,12,7,5,4,0,0,3,5,13,18,0,0,2,3,0,0
"D1","02/02/13","Hamburg","Ein Frankfurt",0,2,"A",0,2,"A",0,23,16,10,5,0,0,7,6,19,11,0,0,3,1,0,0
"D1","02/02/13","Hoffenheim","Freiburg",2,1,"H",2,1,"H",0,9,9,3,5,0,0,3,6,23,15,0,0,3,2,0,0
"D1","02/02/13","Mainz","Bayern Munich",0,3,"A",0,1,"A",0,10,10,0,6,0,0,6,4,15,10,0,0,3,0,0,0
"D1","02/02/13","Schalke 04","Greuther Furth",1,2,"A",0,0,"D",0,25,9,4,5,0,0,10,1,15,19,0,0,1,4,0,0
"D1","02/02/13","Wolfsburg","Augsburg",1,1,"D",1,1,"D",0,10,10,6,4,0,0,11,2,15,17,0,0,2,3,0,0
"D1","03/02/13","Leverkusen","Dortmund",2,3,"A",0,2,"A",0,27,12,8,7,0,0,12,4,21,16,0,0,5,1,0,0
"D1","03/02/13","Nurnberg","M'gladbach",2,1,"H",2,0,"H",0,10,12,5,6,0,0,5,5,24,20,0,0,2,3,0,0
"D1","09/02/13","Bayern Munich","Schalke 04",4,0,"H",2,0,"H",0,15,4,6,0,0,0,10,3,10,11,0,0,0,1,0,0
"D1","09/02/13","Dortmund","Hamburg",1,4,"A",1,2,"A",0,21,13,7,5,0,0,8,5,14,19,0,0,1,2,1,1
"D1","09/02/13","Ein Frankfurt","Nurnberg",0,0,"D",0,0,"D",0,9,11,2,6,0,0,5,6,17,20,0,0,2,3,0,0
"D1","09/02/13","Greuther Furth","Wolfsburg",0,1,"A",0,1,"A",0,16,10,3,2,0,0,10,5,22,23,0,0,3,3,0,0
"D1","09/02/13","Hannover","Hoffenheim",1,0,"H",1,0,"H",0,7,16,3,9,0,0,5,10,21,20,0,0,2,2,0,0
"D1","09/02/13","M'gladbach","Leverkusen",3,3,"D",1,0,"H",0,10,23,5,10,0,0,5,11,12,11,0,0,0,1,0,0
"D1","09/02/13","Stuttgart","Werder Bremen",1,4,"A",0,1,"A",0,9,18,3,7,0,0,4,4,21,19,0,0,3,1,0,0
"D1","10/02/13","Augsburg","Mainz",1,1,"D",0,1,"A",0,19,9,7,3,0,0,9,2,17,11,0,0,2,2,0,1
"D1","10/02/13","Freiburg","Fortuna Dusseldorf",1,0,"H",0,0,"D",0,15,11,3,4,0,0,6,3,17,15,0,0,1,3,0,0
